,Unnamed: 0,ticker,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,industry,symbol,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,receivablesTurnover,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue,price,dcf,marketCap,eff_tax_rate,equity_ratio,debt_to_equity,debt_to_assets,interest_coverage,gross_profit_margin,operating_margin,return_on_equity,return_on_assets,Beta,RF_rate,cost_of_debt,cost_of_equity,wacc,sector
10,10,AMGN,,318154.0,,,2014.0,,20063000000.0,4422000000.0,15641000000.0,0.7795942780242237,4297000000.0,4699000000.0,0.0,4699000000.0,454000000.0,9450000000.0,13872000000.0,465000000.0,1071000000.0,2092000000.0,8748000000.0,0.4360265164731097,6191000000.0,0.3085779793650002,-606000000.0,5585000000.0,0.2783731246573294,427000000.0,5158000000.0,0.2570901659771719,6.8,6.7,759000000.0,770000000.0,,,Drug Manufacturers—General,,3731000000.0,23295000000.0,27026000000.0,2546000000.0,2647000000.0,2494000000.0,34713000000.0,5223000000.0,14788000000.0,12693000000.0,27481000000.0,0.0,0.0,1592000000.0,34296000000.0,0.0,69009000000.0,1212000000.0,500000000.0,0.0,0.0,5296000000.0,7008000000.0,30215000000.0,0.0,3461000000.0,2547000000.0,36223000000.0,0.0,0.0,43231000000.0,0.0,30410000000.0,-4624000000.0,-8000000.0,0.0,25778000000.0,25778000000.0,69009000000.0,0.0,69009000000.0,0.0,30715000000.0,26984000000.0,-108000000.0,408000000.0,1121000000.0,136000000.0,405000000.0,356000000.0,-116000000.0,8555000000.0,-1003000000.0,-165000000.0,-25878000000.0,20896000000.0,398000000.0,-5752000000.0,-5605000000.0,186000000.0,-138000000.0,-1851000000.0,4531000000.0,-2877000000.0,0.0,-74000000.0,3731000000.0,3805000000.0,8555000000.0,-1003000000.0,7552000000.0,4.483099380304911,4.483099380304911,5.760122405697055,22.405067046432727,7.880204241948154,15.302613324351166,13.508513831151374,13.508513831151374,2.34105807932853,5.760122405697055,0.0160169136080299,16.295077254858253,4.483099380304911,,,,,0.3735454795751279,1.677050197843122,0.6264545204248722,4.780578898225957,0.7795942780242237,0.3085779793650002,20.00931026456669,0.0747438739874509,,0.0063,0.0205,,,Healthcare
11,11,AMGN,,318154.0,,,2013.0,,18676000000.0,3346000000.0,15330000000.0,0.820839580209895,4083000000.0,5184000000.0,0.0,5184000000.0,196000000.0,9463000000.0,12809000000.0,420000000.0,1022000000.0,1286000000.0,7573000000.0,0.4054936817305632,5867000000.0,0.3141464981794817,-602000000.0,5265000000.0,0.2819126151210109,184000000.0,5081000000.0,0.2720603983722424,6.75,6.64,753000000.0,765000000.0,,,Drug Manufacturers—General,,3805000000.0,15596000000.0,19401000000.0,2697000000.0,3019000000.0,2250000000.0,27367000000.0,5349000000.0,14968000000.0,13262000000.0,28230000000.0,3412000000.0,0.0,1767000000.0,38758000000.0,0.0,66125000000.0,787000000.0,2505000000.0,0.0,0.0,4655000000.0,7947000000.0,29623000000.0,0.0,0.0,6459000000.0,36082000000.0,0.0,0.0,44029000000.0,0.0,29891000000.0,-7634000000.0,-161000000.0,0.0,22096000000.0,22096000000.0,66125000000.0,0.0,66125000000.0,19008000000.0,32128000000.0,28323000000.0,-189000000.0,403000000.0,-393000000.0,-38000000.0,-184000000.0,162000000.0,103000000.0,6291000000.0,-693000000.0,-9434000000.0,-21965000000.0,24213000000.0,-590000000.0,-8469000000.0,-3371000000.0,296000000.0,-832000000.0,-1415000000.0,8048000000.0,2726000000.0,0.0,548000000.0,3805000000.0,3257000000.0,6291000000.0,-693000000.0,5598000000.0,4.119757854281318,4.119757854281318,4.874179136228315,17.91579798232631,6.924731182795699,16.26119498896034,14.469904553838816,14.469904553838816,1.8571855562626252,4.874179136228315,0.015544297094281,15.760355149636869,4.119757854281318,,,,,0.3341550094517958,1.992623099203476,0.6658449905482041,4.740704500978474,0.820839580209895,0.3141464981794817,22.99511223750905,0.0768393194706994,,0.002,0.0162,,,Healthcare
12,12,AMZN,,1018724.0,,,2018.0,,232887000000.0,173183000000.0,59704000000.0,0.2563646747134877,28837000000.0,4336000000.0,13814000000.0,18150000000.0,296000000.0,47283000000.0,220466000000.0,,1417000000.0,15341000000.0,28028000000.0,0.1203502127641302,12421000000.0,0.0533348791473976,-1160000000.0,11261000000.0,0.0483539227178846,1197000000.0,10073000000.0,0.0432527363055902,1.0073,1.0073,9740000000.0,10000000000.0,,,Internet Retail,,31750000000.0,9500000000.0,41250000000.0,16677000000.0,17174000000.0,0.0,75101000000.0,61797000000.0,14548000000.0,4110000000.0,18658000000.0,0.0,0.0,7092000000.0,87547000000.0,0.0,162648000000.0,38192000000.0,0.0,0.0,6536000000.0,23663000000.0,68391000000.0,23495000000.0,0.0,2386000000.0,24827000000.0,50708000000.0,0.0,0.0,119099000000.0,0.0,5000000.0,19625000000.0,-1035000000.0,24954000000.0,43549000000.0,43549000000.0,162648000000.0,0.0,162648000000.0,0.0,39787000000.0,8037000000.0,441000000.0,5418000000.0,-1043000000.0,-4615000000.0,3263000000.0,1151000000.0,493000000.0,30723000000.0,-13427000000.0,-2186000000.0,-7100000000.0,8240000000.0,2104000000.0,-12369000000.0,-8454000000.0,0.0,0.0,0.0,768000000.0,-7686000000.0,-351000000.0,10317000000.0,32173000000.0,21856000000.0,30723000000.0,-13427000000.0,17296000000.0,0.9340046913867136,0.9340046913867136,0.1746553921223597,4.038019488255733,13.964561971577622,2.351698098126734,1.3239257333333332,1.3239257333333332,0.0921904969659435,0.1746553921223597,-0.0,1.1566993829456258,0.9340046913867136,83.52,85.11,737467270000.0,0.1062960660687327,0.2677499877035069,2.734827435762015,0.732250012296493,,0.2563646747134877,0.0533348791473976,23.1302670555007,0.0619312871968914,1.3351987981511253,0.0151,,11.039440979549829,,Consumer Cyclical
13,13,AMZN,,1018724.0,,,2017.0,,177866000000.0,159803000000.0,18063000000.0,0.1015539788380016,22620000000.0,3674000000.0,10069000000.0,13743000000.0,-22406000000.0,13957000000.0,173760000000.0,202000000.0,848000000.0,11478000000.0,16128000000.0,0.0906750025299944,4106000000.0,0.0230847941708926,-300000000.0,3806000000.0,0.0213981311774032,769000000.0,3033000000.0,0.0170521628641786,0.316,0.3075,9600000000.0,9860000000.0,,,Internet Retail,,20522000000.0,10464000000.0,30986000000.0,13164000000.0,16047000000.0,0.0,60197000000.0,48866000000.0,13350000000.0,3371000000.0,16721000000.0,0.0,0.0,5526000000.0,71113000000.0,0.0,131310000000.0,34616000000.0,0.0,0.0,5097000000.0,18170000000.0,57883000000.0,37926000000.0,0.0,1994000000.0,5798000000.0,45718000000.0,0.0,13183000000.0,103601000000.0,0.0,5000000.0,8636000000.0,-484000000.0,19552000000.0,27709000000.0,27709000000.0,131310000000.0,0.0,131310000000.0,0.0,37926000000.0,17404000000.0,-29000000.0,4215000000.0,-173000000.0,-4786000000.0,7175000000.0,738000000.0,-90000000.0,18434000000.0,-11955000000.0,-13972000000.0,-13777000000.0,9988000000.0,1897000000.0,-27819000000.0,-6371000000.0,0.0,0.0,0.0,16231000000.0,9860000000.0,713000000.0,1188000000.0,20522000000.0,19334000000.0,18434000000.0,-11955000000.0,6479000000.0,1.2453599705510845,1.2453599705510845,0.1940094195855307,11.3774083165183,13.511546642357946,5.326081096465504,1.871958306607356,1.871958306607356,0.2560196892751762,0.1940094195855307,-0.0,2.4013318095238096,1.2453599705510845,,,,,0.2110197243165029,3.73889350030676,0.788980275683497,4.25,0.1015539788380016,0.0230847941708926,10.945902053484428,0.0230980123372172,,0.0256999999999999,0.0418999999999999,,,Consumer Cyclical
14,14,AMZN,,1018724.0,,,2016.0,,135987000000.0,105884000000.0,30103000000.0,0.2213667482921161,16085000000.0,2432000000.0,7233000000.0,9665000000.0,167000000.0,25917000000.0,131801000000.0,,484000000.0,8116000000.0,12396000000.0,0.0911557722429349,4186000000.0,0.0307823541956216,-294000000.0,3892000000.0,0.0286203828307117,1425000000.0,2371000000.0,0.0174354901571473,0.2449380165289256,0.2449380165289256,9480000000.0,9680000000.0,,,Internet Retail,,19334000000.0,6647000000.0,25981000000.0,8339000000.0,11461000000.0,0.0,45781000000.0,29114000000.0,3784000000.0,854000000.0,4638000000.0,0.0,0.0,3869000000.0,37621000000.0,0.0,83402000000.0,25309000000.0,0.0,0.0,4768000000.0,13739000000.0,43816000000.0,7694000000.0,0.0,1787000000.0,10820000000.0,20301000000.0,0.0,0.0,64117000000.0,0.0,5000000.0,4916000000.0,-985000000.0,15349000000.0,19285000000.0,19285000000.0,83402000000.0,0.0,83402000000.0,0.0,15213000000.0,-4121000000.0,-246000000.0,2975000000.0,3916000000.0,-3367000000.0,5030000000.0,1955000000.0,-689000000.0,16443000000.0,-6737000000.0,-116000000.0,-7756000000.0,4733000000.0,0.0,-9876000000.0,-4361000000.0,0.0,0.0,0.0,1450000000.0,-2911000000.0,-212000000.0,3444000000.0,19334000000.0,15890000000.0,16443000000.0,-6737000000.0,9706000000.0,1.0204825757842884,1.0204825757842884,0.1447197634626839,8.30029796457191,16.307351001319102,2.0276124535338966,1.196862280240832,1.196862280240832,0.1844424187898873,0.1447197634626839,-0.0,0.648596843659245,1.0204825757842884,,,,,0.2312294669192585,3.324708322530464,0.7687705330807415,,0.2213667482921161,0.0307823541956216,12.294529427015815,0.02842857485432,,0.0165,,,,Consumer Cyclical
15,15,AMZN,,1018724.0,,,2015.0,,107006000000.0,85061000000.0,21945000000.0,0.2050819580210455,12540000000.0,1747000000.0,5254000000.0,7001000000.0,171000000.0,19712000000.0,104773000000.0,,459000000.0,6281000000.0,8286000000.0,0.0774349101919518,2233000000.0,0.0208679887109134,-665000000.0,1568000000.0,0.0146533839223968,950000000.0,596000000.0,0.0055697811337682,0.0624737945492662,0.0624737945492662,9340000000.0,9540000000.0,,,Internet Retail,,15890000000.0,3918000000.0,19808000000.0,6423000000.0,10243000000.0,0.0,36474000000.0,21838000000.0,3759000000.0,762000000.0,4521000000.0,0.0,0.0,2611000000.0,28970000000.0,0.0,65444000000.0,20397000000.0,0.0,0.0,3118000000.0,10384000000.0,33899000000.0,8235000000.0,0.0,2016000000.0,7910000000.0,18161000000.0,0.0,0.0,52060000000.0,0.0,5000000.0,2545000000.0,-723000000.0,11557000000.0,13384000000.0,13384000000.0,65444000000.0,0.0,65444000000.0,0.0,14183000000.0,-1707000000.0,81000000.0,2119000000.0,2557000000.0,-1755000000.0,4294000000.0,1292000000.0,286000000.0,11920000000.0,-4589000000.0,-795000000.0,-4091000000.0,3025000000.0,0.0,-6450000000.0,-4235000000.0,0.0,0.0,0.0,472000000.0,-3763000000.0,-374000000.0,1333000000.0,15890000000.0,14557000000.0,11920000000.0,-4589000000.0,7331000000.0,1.0240922135983264,1.0240922135983264,0.1280904826533091,22.99739964228188,16.659816285224974,1.8696562797435547,1.149869982114094,1.149869982114094,0.5034825199449456,0.1280904826533091,-0.0,0.7303222528119719,1.0240922135983264,,,,,0.2045107267281951,3.8897190675433353,0.7954892732718049,,0.2050819580210455,0.0208679887109134,4.453078302450687,0.0091070227981174,,0.0084,,,,Consumer Cyclical
16,16,AMZN,,1018724.0,,,2014.0,,88988000000.0,73518000000.0,15470000000.0,0.1738436643142895,9275000000.0,1552000000.0,4332000000.0,5884000000.0,133000000.0,15292000000.0,88810000000.0,,210000000.0,4746000000.0,4882000000.0,0.0548613296174765,178000000.0,0.0020002696992852,-289000000.0,-111000000.0,-0.0012473591944981,167000000.0,-241000000.0,-0.0027082303231896,-0.026082251082251,-0.026082251082251,9240000000.0,9240000000.0,,,Internet Retail,,14557000000.0,2859000000.0,17416000000.0,5612000000.0,8299000000.0,0.0,31327000000.0,16967000000.0,3319000000.0,764000000.0,4083000000.0,0.0,0.0,2128000000.0,23178000000.0,0.0,54505000000.0,16459000000.0,0.0,0.0,1823000000.0,9807000000.0,28089000000.0,8265000000.0,0.0,1531000000.0,5879000000.0,15675000000.0,0.0,0.0,43764000000.0,0.0,5000000.0,1949000000.0,-511000000.0,9298000000.0,10741000000.0,10741000000.0,54505000000.0,0.0,54505000000.0,0.0,12489000000.0,-2068000000.0,-316000000.0,1497000000.0,974000000.0,-1039000000.0,1759000000.0,741000000.0,182000000.0,6842000000.0,-4893000000.0,-979000000.0,-2542000000.0,3349000000.0,0.0,-5065000000.0,-1933000000.0,0.0,0.0,0.0,6365000000.0,4432000000.0,-310000000.0,5899000000.0,14557000000.0,8658000000.0,6842000000.0,-4893000000.0,1949000000.0,0.7624655819011266,0.7624655819011266,0.0920308672540117,-33.981920395020744,15.856735566642907,4.2019716855823495,1.196966210932476,1.196966210932476,-0.7360014637147617,0.0920308672540117,-0.0,0.3887019285538713,0.7624655819011266,,,,,0.1970644894963764,4.074480960804395,0.8029355105036236,,0.1738436643142895,0.0020002696992852,-2.2437389442323803,-0.0044216126960829,,0.0063,,,,Consumer Cyclical
17,17,AMZN,,1018724.0,,,2013.0,,74452000000.0,62766000000.0,11686000000.0,0.1569601891151346,6565000000.0,1129000000.0,3133000000.0,4262000000.0,114000000.0,10941000000.0,73707000000.0,,141000000.0,3253000000.0,3829000000.0,0.0514291086874764,745000000.0,0.0100064471068607,-239000000.0,506000000.0,0.0067963251490893,161000000.0,274000000.0,0.0036802234997045,0.0294623655913978,0.0294623655913978,9140000000.0,9300000000.0,,,Internet Retail,,8658000000.0,3789000000.0,12447000000.0,4767000000.0,7411000000.0,0.0,24625000000.0,10949000000.0,2655000000.0,645000000.0,3300000000.0,0.0,0.0,1285000000.0,15534000000.0,0.0,40159000000.0,15133000000.0,0.0,0.0,1159000000.0,6688000000.0,22980000000.0,3191000000.0,0.0,1028000000.0,3214000000.0,7433000000.0,0.0,0.0,30413000000.0,0.0,5000000.0,2190000000.0,-185000000.0,7736000000.0,9746000000.0,9746000000.0,40159000000.0,0.0,40159000000.0,0.0,5181000000.0,-3477000000.0,-156000000.0,1134000000.0,767000000.0,-846000000.0,1888000000.0,399000000.0,203000000.0,5475000000.0,-3444000000.0,-312000000.0,-2826000000.0,2306000000.0,0.0,-4276000000.0,-1011000000.0,0.0,0.0,0.0,472000000.0,-539000000.0,-86000000.0,574000000.0,8658000000.0,8084000000.0,5475000000.0,-3444000000.0,2031000000.0,0.9448777118920584,0.9448777118920584,0.1236874520509858,33.608679489416055,15.61820851688693,4.534110379172821,1.6819686173698631,1.6819686173698631,0.7200396852779118,0.1236874520509858,,0.9772207312875424,0.9448777118920584,,,,,0.2426853258298264,3.1205622819618304,0.7573146741701735,,0.1569601891151346,0.0100064471068607,2.811409809152473,0.0068228790557533,,0.002,,,,Consumer Cyclical
18,18,BA,,12927.0,,,2018.0,,101127000000.0,81490000000.0,19637000000.0,0.1941815736647977,3269000000.0,4567000000.0,0.0,4567000000.0,0.0,7836000000.0,89326000000.0,0.0,475000000.0,2114000000.0,14193000000.0,0.1403482749414103,11987000000.0,0.1185341204623888,-383000000.0,11604000000.0,0.1147468035242813,1144000000.0,10460000000.0,0.1034342954898296,18.05,17.85,579501385.0,586200000.0,,,Aerospace & Defense,,7637000000.0,927000000.0,8564000000.0,14364000000.0,62567000000.0,2335000000.0,87830000000.0,12645000000.0,7840000000.0,3429000000.0,11269000000.0,1087000000.0,284000000.0,4244000000.0,29529000000.0,0.0,117359000000.0,12916000000.0,3190000000.0,485000000.0,50676000000.0,14323000000.0,81590000000.0,10558000000.0,0.0,1736000000.0,23065000000.0,35359000000.0,0.0,156000000.0,116949000000.0,0.0,5061000000.0,55941000000.0,-15083000000.0,-45580000000.0,339000000.0,339000000.0,117288000000.0,0.0,117288000000.0,2014000000.0,13748000000.0,6111000000.0,0.0,202000000.0,2284000000.0,-795000000.0,2000000.0,2913000000.0,262000000.0,15322000000.0,-1722000000.0,-3230000000.0,-2607000000.0,2898000000.0,40000000.0,-4621000000.0,-7183000000.0,0.0,-9000000000.0,-3946000000.0,8407000000.0,-11722000000.0,-53000000.0,-1250000000.0,7637000000.0,8887000000.0,15322000000.0,-1791000000.0,13531000000.0,662.7854795625409,662.7854795625409,2.221803055283964,21.480332463833783,7.040309106098579,16.605149476882815,14.664161178155684,14.664161178155684,-1.0484193054031956,2.221803055283964,0.0175624215572482,16.261204648185824,662.7854795625409,387.72,400.9,182863456575.0,0.0985866942433643,0.0028885726701829,344.98230088495575,0.996506446033112,24.429473684210528,0.1941815736647977,0.1185341204623888,3085.5457227138645,0.0891282304723114,1.1349920132066504,0.0151,0.022,9.386392859147405,8.73143870028011,Industrials
19,19,BA,,12927.0,,,2017.0,,93392000000.0,76066000000.0,17326000000.0,0.1855191022785677,3179000000.0,4094000000.0,0.0,4094000000.0,0.0,7273000000.0,83339000000.0,0.0,360000000.0,2069000000.0,12476000000.0,0.13358745931129,10278000000.0,0.1100522528696248,-231000000.0,10047000000.0,0.1075788076066472,1850000000.0,8197000000.0,0.0877698303923248,13.6,13.43,602720588.0,610700000.0,,,Aerospace & Defense,,8813000000.0,1179000000.0,9992000000.0,10825000000.0,44344000000.0,0.0,65161000000.0,12672000000.0,5559000000.0,2573000000.0,8132000000.0,1260000000.0,341000000.0,4767000000.0,27172000000.0,0.0,92333000000.0,12202000000.0,1335000000.0,380000000.0,27440000000.0,14912000000.0,56269000000.0,9696000000.0,0.0,1839000000.0,24117000000.0,35652000000.0,0.0,138000000.0,91921000000.0,0.0,5061000000.0,45320000000.0,-13376000000.0,-36650000000.0,355000000.0,355000000.0,92276000000.0,0.0,92276000000.0,2439000000.0,11031000000.0,2218000000.0,0.0,202000000.0,2495000000.0,-1821000000.0,130000000.0,3587000000.0,381000000.0,13344000000.0,-1739000000.0,-324000000.0,-3601000000.0,3639000000.0,-37000000.0,-2062000000.0,-953000000.0,0.0,-9236000000.0,-3417000000.0,2256000000.0,-11350000000.0,80000000.0,12000000.0,8813000000.0,8801000000.0,13344000000.0,-1870000000.0,11474000000.0,573.3655333774499,573.3655333774499,2.1794668103156023,24.831616975600184,8.62743648960739,17.73965176477207,15.25365440265248,15.25365440265248,-1.2605514010380294,2.1794668103156023,0.0167874620156835,16.492687107165334,573.3655333774499,,,,,0.0038447792230296,258.9323943661972,0.9955378900284838,27.90833333333333,0.1855191022785677,0.1100522528696248,2309.0140845070423,0.0887764937779558,,0.0256999999999999,0.0326,,,Industrials
20,20,BA,,12927.0,,,2016.0,,94571000000.0,80790000000.0,13781000000.0,0.1457212041746412,4627000000.0,3616000000.0,0.0,3616000000.0,0.0,8243000000.0,89033000000.0,0.0,306000000.0,1910000000.0,7784000000.0,0.082308530099079,5834000000.0,0.0616891013101267,-266000000.0,5568000000.0,0.0588763997419927,673000000.0,4895000000.0,0.0517600532932928,7.7,7.61,635714286.0,643800000.0,,,Aerospace & Defense,,8801000000.0,1228000000.0,10029000000.0,9260000000.0,43199000000.0,0.0,62488000000.0,12807000000.0,5324000000.0,2540000000.0,7864000000.0,1317000000.0,332000000.0,5189000000.0,27509000000.0,0.0,89997000000.0,11190000000.0,384000000.0,89000000.0,23869000000.0,14602000000.0,50134000000.0,9487000000.0,0.0,1338000000.0,28161000000.0,38986000000.0,0.0,138000000.0,89120000000.0,0.0,5061000000.0,40714000000.0,-13623000000.0,-31335000000.0,817000000.0,817000000.0,89937000000.0,0.0,89937000000.0,2545000000.0,9871000000.0,1070000000.0,0.0,190000000.0,3045000000.0,112000000.0,622000000.0,-1406000000.0,459000000.0,10499000000.0,-2613000000.0,-297000000.0,-1719000000.0,1209000000.0,40000000.0,-3380000000.0,-1359000000.0,0.0,-7001000000.0,-2756000000.0,1529000000.0,-9587000000.0,-33000000.0,-2501000000.0,8801000000.0,11302000000.0,10499000000.0,-2613000000.0,7886000000.0,128.83135713955937,128.83135713955937,1.1129756350574702,21.5025983213524,10.212850971922244,13.34709850152422,10.025261337557865,10.025261337557865,-1.1513104471492748,1.1129756350574702,0.0261839748362634,13.659457705937822,128.83135713955937,,,,,0.0090780803804571,109.08200734394124,0.9902552307299132,18.19607843137255,0.1457212041746412,0.0616891013101267,599.1432068543452,0.0543907019122859,,0.0165,0.0234,,,Industrials
21,21,BA,,12927.0,,,2015.0,,96114000000.0,82088000000.0,14026000000.0,0.1459308737540837,3331000000.0,3525000000.0,0.0,3525000000.0,0.0,6856000000.0,88944000000.0,0.0,275000000.0,1833000000.0,9263000000.0,0.096375137857128,7443000000.0,0.0774392908421249,-288000000.0,7155000000.0,0.0744428491166739,1979000000.0,5176000000.0,0.0538527165657448,7.52,7.44,688297872.0,696100000.0,,,Aerospace & Defense,,11302000000.0,750000000.0,12052000000.0,8925000000.0,47257000000.0,0.0,68234000000.0,12076000000.0,5126000000.0,2657000000.0,7783000000.0,1284000000.0,265000000.0,4766000000.0,26174000000.0,0.0,94408000000.0,10800000000.0,1234000000.0,262000000.0,24364000000.0,13752000000.0,50412000000.0,8633000000.0,0.0,2392000000.0,26574000000.0,37599000000.0,0.0,150000000.0,88011000000.0,0.0,5061000000.0,38756000000.0,-12748000000.0,-24734000000.0,6335000000.0,6335000000.0,94346000000.0,0.0,94346000000.0,2034000000.0,9867000000.0,-1435000000.0,0.0,189000000.0,1795000000.0,-1069000000.0,-238000000.0,3997000000.0,370000000.0,9363000000.0,-2450000000.0,-31000000.0,-2036000000.0,2590000000.0,81000000.0,-1846000000.0,-885000000.0,0.0,-6751000000.0,-2490000000.0,2206000000.0,-7920000000.0,-28000000.0,-431000000.0,11302000000.0,11733000000.0,9363000000.0,-2450000000.0,6913000000.0,13.05212648752429,13.05212648752429,0.8602828026974882,15.974733635716072,10.7690756302521,11.960830507517198,8.831060696194209,8.831060696194209,-0.92608230162808,0.8602828026974882,0.0301142085719517,8.771480222224591,13.05212648752429,,,,,0.0671023642064231,13.89281767955801,0.9322409117871366,26.01818181818182,0.1459308737540837,0.0774392908421249,81.70481452249409,0.0548258622150665,,0.0084,0.0153,,,Industrials
22,22,BA,,12927.0,,,2014.0,,90762000000.0,76752000000.0,14010000000.0,0.1543597540821048,3047000000.0,3767000000.0,0.0,3767000000.0,0.0,6814000000.0,83566000000.0,0.0,333000000.0,1906000000.0,9376000000.0,0.1033031444877812,7473000000.0,0.0823362200039664,-336000000.0,7137000000.0,0.0786342301844384,1691000000.0,5446000000.0,0.0600030849915162,7.47,7.38,729049531.0,738000000.0,,,Aerospace & Defense,,11733000000.0,1359000000.0,13092000000.0,7919000000.0,46756000000.0,18000000.0,67785000000.0,11007000000.0,5119000000.0,2869000000.0,7988000000.0,1154000000.0,6576000000.0,4688000000.0,31413000000.0,0.0,99198000000.0,10667000000.0,929000000.0,0.0,23175000000.0,21946000000.0,56717000000.0,8044000000.0,0.0,0.0,25647000000.0,33691000000.0,0.0,161000000.0,90408000000.0,0.0,5061000000.0,36180000000.0,-13903000000.0,-18673000000.0,8665000000.0,8665000000.0,99073000000.0,0.0,99073000000.0,2513000000.0,8973000000.0,-2760000000.0,0.0,195000000.0,897000000.0,-1328000000.0,1339000000.0,5690000000.0,414000000.0,8858000000.0,-2236000000.0,-163000000.0,-8617000000.0,13416000000.0,67000000.0,2467000000.0,-1601000000.0,0.0,-6001000000.0,-2115000000.0,1124000000.0,-8593000000.0,-87000000.0,2645000000.0,11733000000.0,9088000000.0,8858000000.0,-2236000000.0,6622000000.0,12.231035969558262,12.231035969558262,1.1676905166944571,19.46050801987189,11.461295618133605,16.00451928061346,11.964543539876082,11.964543539876082,-1.1949527705642502,1.1676905166944571,0.0199562327873259,11.009164534580028,12.231035969558262,,,,,0.0873505514224077,10.433698788228506,0.911389342527067,21.43243243243243,0.1543597540821048,0.0823362200039664,62.85054818234276,0.0549003004092824,,0.0063,0.0132,,,Industrials
23,23,BA,,12927.0,,,2013.0,,86623000000.0,73268000000.0,13355000000.0,0.1541738337393071,3071000000.0,3956000000.0,0.0,3956000000.0,0.0,7027000000.0,80295000000.0,0.0,386000000.0,1844000000.0,8461000000.0,0.0976761368227837,6562000000.0,0.0757535527515786,-330000000.0,6232000000.0,0.0719439409856504,1646000000.0,4585000000.0,0.052930514990245,6.03,5.96,760364842.0,769500000.0,,,Aerospace & Defense,,9088000000.0,6170000000.0,15258000000.0,6890000000.0,42912000000.0,14000000.0,65074000000.0,10224000000.0,5043000000.0,3052000000.0,8095000000.0,1204000000.0,2939000000.0,5127000000.0,27589000000.0,0.0,92663000000.0,9498000000.0,1563000000.0,0.0,20027000000.0,20398000000.0,51486000000.0,7989000000.0,0.0,0.0,18191000000.0,26180000000.0,0.0,151000000.0,77666000000.0,0.0,5061000000.0,32964000000.0,-9894000000.0,-13256000000.0,14875000000.0,14875000000.0,92541000000.0,0.0,92541000000.0,7374000000.0,9552000000.0,464000000.0,0.0,206000000.0,1078000000.0,-879000000.0,-298000000.0,6541000000.0,466000000.0,8179000000.0,-2098000000.0,-26000000.0,-15394000000.0,12453000000.0,-89000000.0,-5154000000.0,-1434000000.0,0.0,-2801000000.0,-1467000000.0,1453000000.0,-4249000000.0,-29000000.0,-1253000000.0,9088000000.0,10341000000.0,8179000000.0,-2238000000.0,5941000000.0,6.467829425068582,6.467829425068582,1.1106630190353042,20.983416073695786,12.572278664731495,16.19406879277818,11.76292489276136,11.76292489276136,-1.343809639307332,1.1106630190353042,0.0152480596283582,11.425713591525252,6.467829425068582,,,,,0.1605279345585616,5.221243697478991,0.8381554665832102,16.145077720207254,0.1541738337393071,0.0757535527515786,30.823529411764707,0.0494803751227566,,0.002,0.0089,,,Industrials
